Price,No_of_reviews,Rating,Published_Year,Cover_type,Genre,Title,Author,Sales_Rank
13.79,14283.0,4.4,2018,2.0,1.0,"The Plant Paradox: The Hidden Dangers in ""Healthy"" Foods That Cause Disease and Weight Gain (The Plant Paradox, 1)",Dr. Steven R Gundry  MD,19.0
6.9,28447.0,4.8,2018,0.0,0.0,Giraffes Can't Dance,Giles Andreae,20.0
22.95,45713.0,4.9,2018,2.0,1.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,21.0
20.79,10966.0,4.8,2018,2.0,1.0,Homebody: A Guide to Creating Spaces You Never Want to Leave,Joanna Gaines,22.0
4.93,54008.0,4.9,2018,0.0,0.0,The Very Hungry Caterpillar,Eric Carle,23.0
7.89,11395.0,4.4,2018,5.0,0.0,Crazy Rich Asians (Crazy Rich Asians Trilogy),Kevin Kwan,24.0
10.4,25140.0,4.8,2018,2.0,0.0,The Hate U Give,Angie Thomas,25.0
8.97,12578.0,4.4,2018,5.0,1.0,The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,Laurel Randolph,26.0
7.74,70630.0,4.7,2018,5.0,1.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,27.0
8.55,25148.0,4.9,2018,2.0,0.0,The Wonderful Things You Will Be,Emily Winfield Martin,28.0
5.72,28308.0,4.7,2018,0.0,1.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,29.0
4.98,23576.0,4.9,2018,0.0,0.0,The Pout-Pout Fish,Deborah Diesen,30.0
6.99,20363.0,4.5,2018,5.0,1.0,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Paper Peony Press,31.0
24.29,12674.0,4.5,2018,5.0,1.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,32.0
5.0,26369.0,4.8,2018,0.0,0.0,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,33.0
8.48,42848.0,4.9,2018,2.0,0.0,"Oh, the Places You'll Go!",Dr. Seuss,34.0
9.99,15853.0,4.9,2018,2.0,0.0,Dog Man and Cat Kid: From the Creator of Captain Underpants (Dog Man #4),Dav Pilkey,35.0
5.36,24815.0,4.9,2018,0.0,0.0,Goodnight Moon,Margaret Wise Brown,36.0
16.65,20620.0,4.8,2018,2.0,1.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,37.0
8.49,12524.0,4.6,2018,5.0,0.0,A Wrinkle in Time (Time Quintet),Madeleine L'Engle,38.0
10.5,70630.0,4.7,2018,5.0,1.0,How to Win Friends & Influence People,Dale Carnegie,39.0
9.99,18456.0,4.9,2018,2.0,0.0,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Dav Pilkey,40.0
8.7,13295.0,4.4,2018,5.0,1.0,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,Jennifer Smith,41.0
7.38,46407.0,4.7,2018,5.0,1.0,Milk and Honey,Rupi Kaur,42.0
12.75,56899.0,4.5,2018,2.0,0.0,Little Fires Everywhere,Celeste Ng,43.0
8.99,7513.0,4.8,2018,5.0,1.0,Kitchen Confidential Updated Edition: Adventures in the Culinary Underbelly (P.S.),Anthony Bourdain,44.0
14.75,23987.0,4.4,2018,2.0,0.0,The President Is Missing: A Novel,James Patterson,45.0
5.99,66846.0,4.8,2018,5.0,1.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,46.0
20.49,8375.0,4.4,2018,2.0,1.0,"The Plant Paradox Cookbook: 100 Delicious Recipes to Help You Lose Weight, Heal Your Gut, and Live Lectin-Free (The Plant Paradox, 2)",Dr. Steven R Gundry  MD,47.0
11.0,45965.0,4.7,2018,5.0,0.0,Ready Player One: A Novel,Ernest Cline,48.0
8.29,34955.0,4.6,2018,5.0,0.0,Fahrenheit 451,Ray Bradbury,49.0
12.5,6919.0,4.8,2018,2.0,1.0,Ship of Fools: How a Selfish Ruling Class Is Bringing America to the Brink of Revolution,Tucker Carlson,50.0
13.29,70630.0,4.7,2018,5.0,0.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,51.0
9.67,35698.0,4.8,2018,2.0,0.0,Wonder,R. J. Palacio,52.0
7.19,68842.0,4.8,2018,5.0,0.0,To Kill a Mockingbird,Harper Lee,53.0
14.68,15544.0,4.6,2018,2.0,1.0,The Whole30: The 30-Day Guide to Total Health and Food Freedom,Melissa Hartwig Urban,54.0
11.29,6586.0,4.8,2018,5.0,1.0,Everybody Always: Becoming Love in a World Full of Setbacks and Difficult People,Bob Goff,55.0
12.63,41193.0,4.7,2018,2.0,0.0,Before We Were Yours: A Novel,Lisa Wingate,56.0
15.4,21594.0,4.299999999999999,2018,2.0,0.0,The Reckoning: A Novel,John Grisham,57.0
4.55,47194.0,4.9,2018,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,58.0
13.46,66012.0,4.7,2018,5.0,0.0,Beneath a Scarlet Sky: A Novel,Mark Sullivan,59.0
12.7,29389.0,4.8,2018,5.0,1.0,What to Expect When You're Expecting,Heidi Murkoff,60.0
16.29,12018.0,4.6,2018,2.0,1.0,Principles: Life and Work,Ray Dalio,61.0
9.49,20795.0,4.7,2018,2.0,1.0,Astrophysics for People in a Hurry,Neil deGrasse Tyson,62.0
4.99,10751.0,4.6,2018,5.0,1.0,Laugh-Out-Loud Jokes for Kids,Rob Elliott,63.0
21.99,10982.0,4.7,2018,2.0,1.0,"Medical Medium Liver Rescue: Answers to Eczema, Psoriasis, Diabetes, Strep, Acne, Gout, Bloating, Gallstones, Adrenal Stress, Fatigue, Fatty Liver, Weight Issues, SIBO & Autoimmune Disease",Anthony William,64.0
12.97,2345.0,4.5,2018,5.0,1.0,The Official SAT Study Guide,The College Board,65.0
4.99,21068.0,4.6,2018,5.0,1.0,Calm the F*ck Down: An Irreverent Adult Coloring Book,Sasha O'Hara,66.0
9.48,24552.0,4.8,2018,5.0,1.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",Valorie Schaefer,67.0
14.89,25395.0,4.6,2018,2.0,0.0,The Outsider: A Novel,Stephen King,68.0
12.39,70630.0,4.8,2018,2.0,0.0,Where the Crawdads Sing,Delia Owens,69.0
27.862499999999997,26151.0,4.9,2018,2.0,0.0,D&D Dungeon Master's Guide (Dungeons & Dragons Core Rulebook),Wizards RPG,70.0
15.5,65838.0,4.6,2018,5.0,1.0,Sapiens: A Brief History of Humankind,Yuval Harari,71.0
4.98,53161.0,4.9,2018,5.0,0.0,Love You Forever,Robert Munsch,72.0
8.95,15753.0,4.8,2018,2.0,0.0,Dragons Love Tacos,Adam Rubin,73.0
14.18,38250.0,4.4,2018,2.0,0.0,The Woman in the Window: A Novel,A. J. Finn,74.0
26.9,22559.0,4.9,2018,2.0,0.0,D&D Monster Manual (Dungeons & Dragons Core Rulebook),Wizards RPG,75.0
15.9,9484.0,4.6,2018,5.0,1.0,Simply Keto: A Practical Approach to Health & Weight Loss with 100+ Easy Low-Carb Recipes,Suzanne Ryan,76.0
18.29,7082.0,4.299999999999999,2018,2.0,1.0,StrengthsFinder 2.0,Gallup,77.0
14.49,26082.0,4.8,2018,2.0,1.0,Extreme Ownership: How U.S. Navy SEALs Lead and Win (New Edition),Jocko Willink,78.0
14.35,4750.0,4.8,2018,2.0,1.0,The Russia Hoax: The Illicit Scheme to Clear Hillary Clinton and Frame Donald Trump,Gregg Jarrett,79.0
4.99,24653.0,4.7,2018,5.0,1.0,How to Draw 101 Animals (1),Dan Green,80.0
9.0,16958.0,4.8,2018,5.0,1.0,The Sun and Her Flowers,Rupi Kaur,81.0
8.32,28111.0,4.5,2018,2.0,1.0,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,82.0
8.94,15796.0,4.4,2018,5.0,1.0,"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet",Jen Fisch,83.0
7.0,13755.0,4.8,2018,0.0,0.0,Where Do Diggers Sleep at Night? (Where Do...Series),Brianna Caplan Sayres,84.0
17.99,9187.0,4.7,2018,5.0,1.0,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey,85.0
15.74,4743.0,4.7,2018,2.0,1.0,"Whiskey in a Teacup: What Growing Up in the South Taught Me About Life, Love, and Baking Biscuits",Reese Witherspoon,86.0
18.5,53306.0,4.7,2018,5.0,1.0,Man's Search for Meaning (OLD EDITION/OUT OF PRINT),Viktor E. Frankl,87.0
14.4,44690.0,4.7,2018,2.0,0.0,The Great Alone: A Novel,Kristin Hannah,88.0
11.88,24427.0,4.7,2018,2.0,1.0,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,89.0
14.42,6748.0,4.8,2018,2.0,1.0,Cravings: Hungry for More: A Cookbook,Chrissy Teigen,90.0
14.35,60681.0,4.4,2018,5.0,0.0,The Handmaid's Tale,Margaret Atwood,91.0
6.92,29674.0,4.7,2018,5.0,1.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,92.0
6.79,18656.0,4.5,2018,5.0,0.0,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,93.0
11.4,55928.0,4.8,2018,5.0,1.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,94.0
10.99,4789.0,4.8,2018,2.0,1.0,"Gmorning, Gnight!: Little Pep Talks for Me & You",Lin-Manuel Miranda,95.0
8.99,70630.0,4.7,2018,3.0,1.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,96.0
11.58,29897.0,4.7,2018,2.0,1.0,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Admiral William H. McRaven,97.0
27.862499999999997,70630.0,4.9,2018,5.0,0.0,Harry Potter Paperback Box Set (Books 1-7),J. K. Rowling,98.0
27.862499999999997,20036.0,4.9,2018,2.0,0.0,Xanathar's Guide to Everything (Dungeons & Dragons),Dungeons & Dragons,99.0
12.39,70630.0,4.8,2019,2.0,0.0,Where the Crawdads Sing,Delia Owens,1.0
16.5,70630.0,4.8,2019,2.0,1.0,Becoming,Michelle Obama,2.0
13.0,69406.0,4.7,2019,2.0,1.0,Educated: A Memoir,Tara Westover,3.0
6.43,23639.0,4.9,2019,2.0,0.0,Dog Man: For Whom the Ball Rolls: From the Creator of Captain Underpants (Dog Man #7),Dav Pilkey,4.0
11.51,27338.0,4.6,2019,2.0,1.0,"Girl, Wash Your Face: Stop Believing the Lies About Who You Are So You Can Become Who You Were Meant to Be",Rachel Hollis,5.0
7.76,27986.0,4.9,2019,2.0,0.0,Dog Man: Fetch-22: From the Creator of Captain Underpants (Dog Man #8),Dav Pilkey,6.0
8.96,18630.0,4.9,2019,2.0,0.0,Wrecking Ball (Diary of a Wimpy Kid Book 14),Jeff Kinney,7.0
8.55,25148.0,4.9,2019,2.0,0.0,The Wonderful Things You Will Be,Emily Winfield Martin,8.0
5.99,66846.0,4.8,2019,5.0,1.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,9.0
7.57,69866.0,4.8,2019,5.0,1.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,10.0
9.98,14255.0,4.6,2019,2.0,1.0,"Girl, Stop Apologizing: A Shame-Free Plan for Embracing and Achieving Your Goals",Rachel Hollis,11.0
5.28,70630.0,4.8,2019,5.0,0.0,The Wonky Donkey,Craig Smith,12.0
14.35,70630.0,4.6,2019,2.0,1.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,13.0
5.99,28840.0,4.6,2019,5.0,1.0,Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),M Prefontaine,14.0
16.65,20620.0,4.8,2019,2.0,1.0,"Salt, Fat, Acid, Heat: Mastering the Elements of Good Cooking",Samin Nosrat,15.0
4.93,54008.0,4.9,2019,0.0,0.0,The Very Hungry Caterpillar,Eric Carle,16.0
11.89,22169.0,4.8,2019,2.0,0.0,"What Should Danny Do? (The Power to Choose Series) (The Power to Choose, 1)",Adir Levy,17.0
23.55,17297.0,4.8,2019,2.0,1.0,It's Not Supposed to Be This Way: Finding Unexpected Strength When Disappointments Leave You Shattered,Lysa TerKeurst,18.0
6.99,32091.0,4.8,2019,5.0,1.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,19.0
7.74,70630.0,4.7,2019,5.0,1.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,20.0
12.99,9263.0,4.9,2019,2.0,1.0,Unfreedom of the Press,Mark R. Levin,21.0
9.99,18456.0,4.9,2019,2.0,0.0,Dog Man: Brawl of the Wild: From the Creator of Captain Underpants (Dog Man #6),Dav Pilkey,22.0
6.9,28447.0,4.8,2019,0.0,0.0,Giraffes Can't Dance,Giles Andreae,23.0
4.14,69538.0,4.8,2019,0.0,0.0,If Animals Kissed Good Night,Ann Whitford Paul,24.0
8.48,42848.0,4.9,2019,2.0,0.0,"Oh, the Places You'll Go!",Dr. Seuss,25.0
17.51,7960.0,4.5,2019,2.0,1.0,Howard Stern Comes Again,Howard Stern,26.0
5.9,13983.0,4.8,2019,5.0,1.0,Guts: A Graphic Novel,Raina Telgemeier,27.0
8.32,28111.0,4.5,2019,2.0,1.0,The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,Marie Kondō,28.0
21.52,24882.0,4.9,2019,2.0,0.0,"Harry Potter and the Goblet of Fire: The Illustrated Edition (Harry Potter, Book 4) (Illustrated edition) (4)",J. K. Rowling,29.0
8.72,17839.0,4.8,2019,2.0,1.0,National Geographic Little Kids First Big Book of Why (National Geographic Little Kids First Big Books),Amy Shields,30.0
8.7,13295.0,4.4,2019,5.0,1.0,Instant Pot Pressure Cooker Cookbook: 500 Everyday Recipes for Beginners and Advanced Users. Try Easy and Healthy Instant Pot Recipes.,Jennifer Smith,31.0
11.4,55928.0,4.8,2019,5.0,1.0,"The Body Keeps the Score: Brain, Mind, and Body in the Healing of Trauma",Bessel van der Kolk M.D.,32.0
6.99,27801.0,4.6,2019,5.0,1.0,Good Days Start With Gratitude: A 52 Week Guide To Cultivate An Attitude Of Gratitude: Gratitude Journal,Pretty Simple Press,33.0
5.36,24815.0,4.9,2019,0.0,0.0,Goodnight Moon,Margaret Wise Brown,34.0
6.98,28721.0,4.3,2019,5.0,1.0,The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,Amy Ramos,35.0
4.99,20061.0,4.8,2019,5.0,1.0,Unicorn Coloring Book: For Kids Ages 4-8 (US Edition) (Silly Bear Coloring Books),Silly Bear,36.0
9.25,16341.0,4.9,2019,2.0,0.0,Strange Planet (Strange Planet Series),Nathan W. Pyle,37.0
22.95,45713.0,4.9,2019,2.0,0.0,D&D Player's Handbook (Dungeons & Dragons Core Rulebook),Dungeons & Dragons,38.0
12.99,70630.0,4.5,2019,2.0,0.0,The Silent Patient,Alex Michaelides,39.0
11.97,19088.0,4.8,2019,2.0,1.0,"5,000 Awesome Facts (About Everything!)",National Kids,40.0
7.19,68842.0,4.8,2019,5.0,0.0,To Kill a Mockingbird,Harper Lee,41.0
8.45,35414.0,4.7,2019,5.0,1.0,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,42.0
12.98,12922.0,4.8,2019,2.0,1.0,"National Geographic Kids Why?: Over 1,111 Answers to Everything",Crispin Boyer,43.0
20.35,60784.0,4.8,2019,2.0,1.0,Can't Hurt Me: Master Your Mind and Defy the Odds,David Goggins,44.0
13.73,35843.0,4.5,2019,2.0,0.0,The Guardians: A Novel,John Grisham,45.0
5.72,28308.0,4.7,2019,0.0,1.0,P is for Potty! (Sesame Street) (Lift-the-Flap),Naomi Kleinberg,46.0
11.88,24427.0,4.7,2019,2.0,1.0,The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,Dave Ramsey,47.0
4.55,47194.0,4.9,2019,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,48.0
9.99,30623.0,4.7,2019,2.0,0.0,The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook),Dinah Bucholz,49.0
9.63,4086.0,4.5,2019,5.0,1.0,The Mueller Report,The Washington Post,50.0
13.49,23862.0,4.7,2019,5.0,1.0,Zen as F*ck (Zen as F*ck Journals),Monica Sweeney,51.0
8.99,70630.0,4.7,2019,3.0,1.0,Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,Robert T. Kiyosaki,52.0
14.67,33465.0,4.7,2019,2.0,0.0,The Institute: A Novel,Stephen King,53.0
14.99,30465.0,4.6,2019,2.0,0.0,The Testaments: The Sequel to The Handmaid's Tale,Margaret Atwood,54.0
17.07,20986.0,4.8,2019,5.0,1.0,Super Deluxe Essential Handbook (PokÃ©mon): The Need-to-Know Stats and Facts on Over 800 Characters,Scholastic,55.0
6.99,20363.0,4.5,2019,5.0,1.0,Lettering and Modern Calligraphy: A Beginner's Guide: Learn Hand Lettering and Brush Lettering,Paper Peony Press,56.0
2.99,49404.0,4.8,2019,1.0,1.0,"Carson Dellosa First Words Flash Cards, High Frequency Vocabulary Words and Picture for Preschool and Kindergarten, Sight Word Game for Toddlers Ages 4+ (54 Cards) Cards",Brighter Child,57.0
11.98,70630.0,4.8,2019,2.0,1.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,58.0
11.58,29897.0,4.7,2019,2.0,1.0,Make Your Bed: Little Things That Can Change Your Life...And Maybe the World,Admiral William H. McRaven,59.0
6.92,29674.0,4.7,2019,5.0,1.0,The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,Brené Brown,60.0
15.5,29698.0,4.6,2019,5.0,1.0,Sapiens: A Brief History of Humankind,Yuval Harari,61.0
12.7,29389.0,4.8,2019,5.0,1.0,What to Expect When You're Expecting,Heidi Murkoff,62.0
13.99,70630.0,4.8,2019,5.0,0.0,Where the Crawdads Sing,Delia Owens,63.0
9.87,11620.0,4.8,2019,5.0,1.0,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,64.0
13.29,70630.0,4.7,2019,5.0,0.0,"The Alchemist, 25th Anniversary: A Fable About Following Your Dream",Paulo Coelho,65.0
24.29,12674.0,4.5,2019,5.0,1.0,"Publication Manual of the American Psychological Association, 6th Edition",American Psychological Association,66.0
4.98,23576.0,4.9,2019,0.0,0.0,The Pout-Pout Fish,Deborah Diesen,67.0
13.38,15461.0,4.5,2019,2.0,1.0,Talking to Strangers: What We Should Know about the People We Don't Know,Malcolm Gladwell,68.0
5.0,26396.0,4.8,2019,0.0,0.0,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,69.0
14.29,16428.0,4.4,2019,5.0,0.0,The Overstory: A Novel,Richard Powers,70.0
8.29,34955.0,4.6,2019,5.0,0.0,Fahrenheit 451,Ray Bradbury,71.0
18.29,7082.0,4.299999999999999,2019,2.0,1.0,StrengthsFinder 2.0,Gallup,72.0
18.14,58074.0,4.8,2019,2.0,1.0,12 Rules for Life: An Antidote to Chaos,Jordan B. Peterson,73.0
8.31,59925.0,4.5,2019,5.0,0.0,Eleanor Oliphant Is Completely Fine: A Novel,Gail Honeyman,74.0
14.71,21207.0,4.8,2019,2.0,1.0,Me: Elton John Official Autobiography,Elton John,75.0
11.99,10495.0,4.7,2019,2.0,1.0,The Road Back to You: An Enneagram Journey to Self-Discovery,Ian Morgan Cron,76.0
9.57,55794.0,4.7,2019,5.0,0.0,The Tattooist of Auschwitz: A Novel,Heather Morris,77.0
10.99,10544.0,4.7,2019,5.0,1.0,People of Walmart Adult Coloring Book: Rolling Back Dignity,Andrew Kipple,78.0
6.79,18656.0,4.5,2019,5.0,0.0,The Great Gatsby: The Only Authorized Edition,F. Scott Fitzgerald,79.0
13.0,19201.0,4.8,2019,2.0,1.0,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,America's Test Kitchen Kids,80.0
8.6,8470.0,4.8,2019,2.0,1.0,"Blowout: Corrupted Democracy, Rogue State Russia, and the Richest, Most Destructive Industry on Earth",Rachel Maddow,81.0
4.98,53161.0,4.9,2019,5.0,0.0,Love You Forever,Robert Munsch,82.0
8.94,15796.0,4.4,2019,5.0,1.0,"The Easy 5-Ingredient Ketogenic Diet Cookbook: Low-Carb, High-Fat Recipes for Busy People on the Keto Diet",Jen Fisch,83.0
8.14,27476.0,4.9,2019,2.0,0.0,The Giving Tree,Shel Silverstein,84.0
8.95,15753.0,4.8,2019,2.0,0.0,Dragons Love Tacos,Adam Rubin,85.0
10.5,70630.0,4.7,2019,5.0,1.0,How to Win Friends & Influence People,Dale Carnegie,86.0
16.59,32326.0,4.8,2019,2.0,1.0,Magnolia Table,Joanna Gaines,87.0
16.95,25528.0,4.6,2019,5.0,1.0,The Obesity Code - Unlocking the Secrets of Weight Loss (Book 1),Dr. Jason Fung,88.0
11.0,19363.0,4.8,2019,5.0,0.0,"Magic Tree House Boxed Set, Books 1-4: Dinosaurs Before Dark, The Knight at Dawn, Mummies in the Morning, and Pirates Past Noon",Mary Pope Osborne,89.0
8.09,49979.0,4.5,2019,5.0,0.0,Then She Was Gone: A Novel,Lisa Jewell,90.0
13.98,7648.0,4.4,2019,2.0,1.0,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,David McCullough,91.0
11.66,38588.0,4.299999999999999,2019,5.0,0.0,Wacky Waving Inflatable Tube Guy (RP Minis),Conor Riordan,92.0
21.99,10982.0,4.7,2019,2.0,1.0,"Medical Medium Liver Rescue: Answers to Eczema, Psoriasis, Diabetes, Strep, Acne, Gout, Bloating, Gallstones, Adrenal Stress, Fatigue, Fatty Liver, Weight Issues, SIBO & Autoimmune Disease",Anthony William,93.0
9.48,24544.0,4.8,2019,5.0,1.0,"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",Valorie Schaefer,94.0
5.98,24728.0,4.8,2019,2.0,1.0,There's No Place Like Space: All About Our Solar System (Cat in the Hat's Learning Library),Tish Rabe,95.0
4.99,24653.0,4.7,2019,5.0,1.0,How to Draw 101 Animals (1),Dan Green,96.0
13.757117327117326,25827.71250971251,4.650893550893551,2019,2.0,1.0,Missing,Missing,50.246309246309245
15.9,9484.0,4.6,2019,5.0,1.0,Simply Keto: A Practical Approach to Health & Weight Loss with 100+ Easy Low-Carb Recipes,Suzanne Ryan,98.0
9.49,30584.0,4.8,2019,5.0,0.0,The Outsiders,S. E. Hinton,99.0
6.99,16760.0,4.6,2019,5.0,1.0,The Try Not to Laugh Challenge - Would Your Rather? - EWW Edition,Crazy Corey,100.0
16.53,70630.0,4.9,2020,2.0,1.0,A Promised Land,Barack Obama,1.0
12.93,70630.0,4.6,2020,2.0,1.0,Too Much and Never Enough: How My Family Created the World's Most Dangerous Man,Mary L. Trump Ph.D.,2.0
12.39,70630.0,4.8,2020,2.0,0.0,Where the Crawdads Sing,Delia Owens,3.0
4.07,70630.0,4.8,2020,5.0,1.0,"My First Learn-to-Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",Crystal Radke,4.0
19.99,70630.0,4.8,2020,2.0,0.0,Midnight Sun,Stephenie Meyer,5.0
14.89,53688.0,4.6,2020,2.0,1.0,Untamed,Glennon Doyle,6.0
4.14,69538.0,4.8,2020,0.0,0.0,If Animals Kissed Good Night,Ann Whitford Paul,7.0
8.15,39920.0,4.5,2020,5.0,1.0,White Fragility: Why It's So Hard for White People to Talk About Racism,Dr. Robin DiAngelo,8.0
5.99,66846.0,4.8,2020,5.0,1.0,"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",School Zone,9.0
14.75,49573.0,4.3,2020,2.0,1.0,The Room Where It Happened: A White House Memoir,John Bolton,10.0
13.99,50700.0,4.7,2020,2.0,0.0,The Ballad of Songbirds and Snakes (A Hunger Games Novel),Suzanne Collins,11.0
6.48,43881.0,4.9,2020,2.0,0.0,Dog Man: Grime and Punishment: A Graphic Novel (Dog Man #9): From the Creator of Captain Underpants (9),Dav Pilkey,12.0
4.93,54008.0,4.9,2020,0.0,0.0,The Very Hungry Caterpillar,Eric Carle,13.0
16.5,70630.0,4.8,2020,2.0,1.0,Becoming,Michelle Obama,14.0
13.51,25333.0,4.7,2020,2.0,1.0,How to Be an Antiracist,Ibram X. Kendi,15.0
7.74,70630.0,4.7,2020,5.0,1.0,The Four Agreements: A Practical Guide to Personal Freedom (A Toltec Wisdom Book),Don Miguel Ruiz,16.0
11.07,34424.0,4.6,2020,2.0,1.0,Rage,Bob Woodward,17.0
14.34,40983.0,4.8,2020,2.0,1.0,Caste (Oprah's Book Club): The Origins of Our Discontents,Isabel Wilkerson,18.0
15.35,59400.0,4.7,2020,2.0,1.0,Greenlights,Matthew McConaughey,19.0
6.99,32091.0,4.8,2020,5.0,1.0,"I Am Confident, Brave & Beautiful: A Coloring Book for Girls",Hopscotch Girls,20.0
12.77,70630.0,4.6,2020,2.0,0.0,American Dirt (Oprah's Book Club): A Novel,Jeanine Cummins,21.0
10.35,70630.0,4.8,2020,2.0,0.0,"The Boy, the Mole, the Fox and the Horse",Charlie Mackesy,22.0
9.99,56899.0,4.5,2020,5.0,0.0,Little Fires Everywhere: A Novel,Celeste Ng,23.0
7.38,44139.0,4.9,2020,2.0,0.0,The Deep End (Diary of a Wimpy Kid Book 15),Jeff Kinney,24.0
11.98,70630.0,4.8,2020,2.0,1.0,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,25.0
4.31,60075.0,4.9,2020,0.0,1.0,I Love You to the Moon and Back,Amelia Hepworth,26.0
5.23,29836.0,4.8,2020,2.0,0.0,How to Catch a Mermaid,Adam Wallace,27.0
14.9,29763.0,4.7,2020,2.0,1.0,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",Erik Larson,28.0
5.22,32100.0,4.8,2020,2.0,0.0,How to Catch a Unicorn,Adam Wallace,29.0
6.9,28447.0,4.8,2020,0.0,0.0,Giraffes Can't Dance,Giles Andreae,30.0
4.55,47472.0,4.9,2020,0.0,0.0,"Brown Bear, Brown Bear, What Do You See?",Bill Martin Jr.,31.0
7.57,69866.0,4.8,2020,5.0,1.0,The 5 Love Languages: The Secret to Love that Lasts,Gary Chapman,32.0
17.0,26429.0,4.9,2020,2.0,1.0,"Magnolia Table, Volume 2: A Collection of Recipes for Gathering",Joanna Gaines,33.0
12.32,70630.0,4.4,2020,2.0,0.0,The Vanishing Half: A Novel,Brit Bennett,34.0
18.78,16897.0,4.8,2020,2.0,1.0,Modern Comfort Food: A Barefoot Contessa Cookbook,Ina Garten,35.0
9.95,42410.0,4.8,2020,5.0,1.0,"Prayer Journal for Women: 52 Week Scripture, Devotional & Guided Prayer Journal",Shannon Roberts,36.0
